"French_Muni","Swiss_Muni","local_admin_unit_id_from","local_admin_unit_id_to","flow_volume","nb.vehicles","distance","duration","share_in_ch","nb_vehicles_adj"
"Les Hôpitaux-Vieux - Doubs - fr-25308","Neuchâtel - Neuchâtel - ch-6458","fr-25308","ch-6458",8.29220853988898,7.52932535421919,69.681,48.4333333333333,0.907038290101978,5.01955023614613
"Les Hôpitaux-Vieux - Doubs - fr-25308","Val-de-Ruz - Neuchâtel - ch-6487","fr-25308","ch-6487",2.10913041964646,1.91509042103899,82.986,63.5666666666667,0.903556254860269,1.27672694735933
"Les Hôpitaux-Vieux - Doubs - fr-25308","Val-de-Travers - Neuchâtel - ch-6512","fr-25308","ch-6512",5.31219524855093,4.82347328568425,26.157,29.3666666666667,0.745955094150664,3.21564885712283
"Houtaud - Doubs - fr-25309","Aubonne - Vaud - ch-5422","fr-25309","ch-5422",1.1410677965493,0.965343355880704,82.559,68.5666666666667,0.512485089377812,0.643562237253802
"Houtaud - Doubs - fr-25309","Ballaigues - Vaud - ch-5744","fr-25309","ch-5744",1.19528221763199,1.01120875611666,30.673,34.3666666666667,0.0846176676481241,0.67413917074444
"Houtaud - Doubs - fr-25309","Chavannes-de-Bogis - Vaud - ch-5707","fr-25309","ch-5707",1.00863314689496,0.85330364227314,105.479,79.45,0.506918468143406,0.56886909484876
"Houtaud - Doubs - fr-25309","Crissier - Vaud - ch-5583","fr-25309","ch-5583",1.82092429411258,1.54050195281924,65.052,58.15,0.553890989321007,1.02700130187949
"Houtaud - Doubs - fr-25309","Ecublens (VD) - Vaud - ch-5635","fr-25309","ch-5635",1.76235896105043,1.49095568104866,67.319,60.55,0.582953945085131,0.993970454032441
"Houtaud - Doubs - fr-25309","Gland - Vaud - ch-5721","fr-25309","ch-5721",2.16853089555702,1.83457713764124,94.949,76.5666666666667,0.555039242981107,1.22305142509416
"Houtaud - Doubs - fr-25309","Lausanne - Vaud - ch-5586","fr-25309","ch-5586",13.263415138432,11.2208492071135,71.998,66.4666666666667,0.602242427074254,7.48056613807566
"Houtaud - Doubs - fr-25309","Le Chenit - Vaud - ch-5872","fr-25309","ch-5872",6.967923895039,5.894863615203,62.908,63.65,0.207399936561418,3.929909076802
"Houtaud - Doubs - fr-25309","Montreux - Vaud - ch-5886","fr-25309","ch-5886",1.20013261550815,1.0153121927199,96.957,82.6166666666667,0.787938984371471,0.676874795146599
"Houtaud - Doubs - fr-25309","Morges - Vaud - ch-5642","fr-25309","ch-5642",1.51079872377071,1.27813572031002,71.916,62.3166666666667,0.551971970774146,0.852090480206679
"Houtaud - Doubs - fr-25309","Nyon - Vaud - ch-5724","fr-25309","ch-5724",6.13215633319701,5.18780425788467,100.37,79.7166666666667,0.553499606577411,3.45853617192312
"Houtaud - Doubs - fr-25309","Orbe - Vaud - ch-5757","fr-25309","ch-5757",1.58599151366471,1.34174882056034,41.812,42.8333333333333,0.45879354365964,0.894499213706897
"Houtaud - Doubs - fr-25309","Prangins - Vaud - ch-5725","fr-25309","ch-5725",1.3625900082652,1.15275114699236,97.239,78.1166666666667,0.566643237577879,0.768500764661573
"Houtaud - Doubs - fr-25309","Renens (VD) - Vaud - ch-5591","fr-25309","ch-5591",1.23410885438705,1.04405609081145,67.562,63.3833333333333,0.580226793857556,0.696037393874297
"Houtaud - Doubs - fr-25309","Yverdon-les-Bains - Vaud - ch-5938","fr-25309","ch-5938",3.75812645775282,3.17937498325889,52.946,52.1833333333333,0.541241081032059,2.11958332217259
"Houtaud - Doubs - fr-25309","Le Noirmont - Jura - ch-6754","fr-25309","ch-6754",2.00567620433417,1.6968020688667,73.908,80.0666666666667,0.155577625384851,1.13120137924447
"Houtaud - Doubs - fr-25309","Les Breuleux - Jura - ch-6743","fr-25309","ch-6743",1.3709573940599,1.15982995537467,75.076,80.0833333333333,0.3917265528278,0.773219970249782
"Houtaud - Doubs - fr-25309","Boudry - Neuchâtel - ch-6404","fr-25309","ch-6404",2.77850267289753,2.35061326127131,57.756,66.5666666666667,0.736503366677744,1.56707550751421
"Houtaud - Doubs - fr-25309","La Chaux-de-Fonds - Neuchâtel - ch-6421","fr-25309","ch-6421",34.5819579128958,29.2563363943098,54.613,60.9333333333333,0.249912150005627,19.5042242628732
"Houtaud - Doubs - fr-25309","La Grande Béroche - Neuchâtel - ch-6417","fr-25309","ch-6417",1.09175704960411,0.923626463965077,53.426,62.9166666666667,0.691290935208754,0.615750975976718
"Houtaud - Doubs - fr-25309","Laténa - Neuchâtel - ch-6513","fr-25309","ch-6513",2.67791724327,2.26551798780642,74.136,84.1166666666667,0.779870199114675,1.51034532520428
"Houtaud - Doubs - fr-25309","Le Locle - Neuchâtel - ch-6436","fr-25309","ch-6436",22.252414013017,18.8255422550124,46.075,48.7,0.047870763807433,12.5503615033416
"Houtaud - Doubs - fr-25309","Neuchâtel - Neuchâtel - ch-6458","fr-25309","ch-6458",14.2423429120231,12.0490221035715,62.062,71.8333333333333,0.764061162175962,8.032681402381
"Houtaud - Doubs - fr-25309","Val-de-Ruz - Neuchâtel - ch-6487","fr-25309","ch-6487",3.62255224748438,3.06467920137179,70.209,79.3833333333333,0.727051408019831,2.04311946758119
"Houtaud - Doubs - fr-25309","Val-de-Travers - Neuchâtel - ch-6512","fr-25309","ch-6512",9.12399947270198,7.71890355390588,32.178,39.4166666666667,0.530181006632917,5.14593570260392
"Indevillers - Doubs - fr-25314","Delémont - Jura - ch-6711","fr-25314","ch-6711",1.91984589177289,1.60307131963037,39.366,35.4833333333333,0.878804589778855,1.06871421308691
"Indevillers - Doubs - fr-25314","Porrentruy - Jura - ch-6800","fr-25314","ch-6800",1.732233021871,1.44641457326228,27.177,32.9833333333333,0.470508600611852,0.964276382174855
"Indevillers - Doubs - fr-25314","La Chaux-de-Fonds - Neuchâtel - ch-6421","fr-25314","ch-6421",9.68294821561082,8.08526176003504,44.765,51.3,0.568540812897278,5.39017450669003
"Indevillers - Doubs - fr-25314","Le Locle - Neuchâtel - ch-6436","fr-25314","ch-6436",6.23067592364477,5.20261439624338,54.511,57.6333333333333,0.313330373157731,3.46840959749559
"Indevillers - Doubs - fr-25314","Neuchâtel - Neuchâtel - ch-6458","fr-25314","ch-6458",3.98785601536646,3.32985977283099,64.997,67.4333333333333,0.933568115713205,2.21990651522066
"Indevillers - Doubs - fr-25314","Val-de-Ruz - Neuchâtel - ch-6487","fr-25314","ch-6487",1.01431462929563,0.846952715461849,50.229,63,0.911024296256379,0.564635143641233
"Indevillers - Doubs - fr-25314","Val-de-Travers - Neuchâtel - ch-6512","fr-25314","ch-6512",2.55471985235655,2.13319107671772,73.159,76.5666666666667,0.541378320632131,1.42212738447848
"L'Isle-sur-le-Doubs - Doubs - fr-25315","La Chaux-de-Fonds - Neuchâtel - ch-6421","fr-25315","ch-6421",3.07395181447963,2.37001684896379,74.069,80.2833333333333,0.0814385730077058,1.58001123264253
"L'Isle-sur-le-Doubs - Doubs - fr-25315","Le Locle - Neuchâtel - ch-6436","fr-25315","ch-6436",1.97799235671263,1.52503210702543,76.345,79.35,0.0881171203307802,1.01668807135029
"Jougne - Doubs - fr-25318","Genève - Genève - ch-6621","fr-25318","ch-6621",2.10711467625545,1.90693878201119,99.075,78.2833333333333,0.968424552304758,1.27129252134079
"Jougne - Doubs - fr-25318","Aigle - Vaud - ch-5401","fr-25318","ch-5401",2.4006191073589,2.17256029215981,90.069,63.7166666666667,0.975283650315813,1.44837352810654
"Jougne - Doubs - fr-25318","Aubonne - Vaud - ch-5422","fr-25318","ch-5422",3.72748813539436,3.3733767625319,59.334,43.75,0.950958343637592,2.24891784168793
"Jougne - Doubs - fr-25318","Ballaigues - Vaud - ch-5744","fr-25318","ch-5744",3.90458857759782,3.53365266272603,7.448,9.53333333333333,0.560700349732851,2.35576844181735
"Jougne - Doubs - fr-25318","Bussigny - Vaud - ch-5624","fr-25318","ch-5624",3.15209827808751,2.8526489416692,42.133,33.4333333333333,0.943856011091332,1.9017659611128
"Jougne - Doubs - fr-25318","Chavannes-de-Bogis - Vaud - ch-5707","fr-25318","ch-5707",3.29486827985688,2.98185579327048,82.254,54.6333333333333,0.931701144191695,1.98790386218032
"Jougne - Doubs - fr-25318","Chavornay - Vaud - ch-5749","fr-25318","ch-5749",1.0870454962091,0.983776174069235,23.72,20.6666666666667,0.860006406878196,0.655850782712823
"Jougne - Doubs - fr-25318","Coppet - Vaud - ch-5712","fr-25318","ch-5712",1.13903888291892,1.03083018904162,86.247,60.95,0.957521142494804,0.687220126027747
"Jougne - Doubs - fr-25318","Corsier-sur-Vevey - Vaud - ch-5884","fr-25318","ch-5884",1.05533910508189,0.955081890099113,68.918,50.3333333333333,0.960860203061928,0.636721260066075
"Jougne - Doubs - fr-25318","Crissier - Vaud - ch-5583","fr-25318","ch-5583",5.94835269410108,5.38325918816148,41.827,33.3333333333333,0.943393322457999,3.58883945877432
"Jougne - Doubs - fr-25318","Eclépens - Vaud - ch-5482","fr-25318","ch-5482",1.25183884214369,1.13291415214004,26.945,28.35,0.901824985896558,0.755276101426693
"Jougne - Doubs - fr-25318","Ecublens (VD) - Vaud - ch-5635","fr-25318","ch-5635",5.75703927276473,5.21012054185208,44.094,35.7166666666667,0.949678093343422,3.47341369456805
"Jougne - Doubs - fr-25318","Etoy - Vaud - ch-5636","fr-25318","ch-5636",2.23674326123207,2.02425265141503,59.753,44.7333333333333,0.954096443611864,1.34950176761002
"Jougne - Doubs - fr-25318","Eysins - Vaud - ch-5716","fr-25318","ch-5716",3.14568975623929,2.84684922939655,77.351,54.4333333333333,0.942862590897348,1.89789948626437
"Jougne - Doubs - fr-25318","Founex - Vaud - ch-5717","fr-25318","ch-5717",1.15080475037416,1.04147829908862,84.594,58.4333333333333,0.951865529315855,0.694318866059078
"Jougne - Doubs - fr-25318","Genolier - Vaud - ch-5718","fr-25318","ch-5718",1.62354349253955,1.46930686074829,74.113,53.3,0.922093646613501,0.979537907165529
"Jougne - Doubs - fr-25318","Gland - Vaud - ch-5721","fr-25318","ch-5721",7.08386759215294,6.41090017089841,71.724,51.7333333333333,0.958062619695526,4.2739334472656
"Jougne - Doubs - fr-25318","L'Abbaye - Vaud - ch-5871","fr-25318","ch-5871",1.53895706831792,1.39275614682772,18.253,21.1833333333333,0.751754600657128,0.928504097885146
"Jougne - Doubs - fr-25318","Lausanne - Vaud - ch-5586","fr-25318","ch-5586",43.3271561188779,39.2110762875845,48.773,41.6333333333333,0.947395795725954,26.1407175250563
"Jougne - Doubs - fr-25318","Le Chenit - Vaud - ch-5872","fr-25318","ch-5872",22.7618847237941,20.5995056750336,26.668,30.05,0.726300521227089,13.7330037833558
"Jougne - Doubs - fr-25318","Le Lieu - Vaud - ch-5873","fr-25318","ch-5873",1.88610599092915,1.70692592179088,20.222,23.5833333333333,0.465684901500134,1.13795061452726
"Jougne - Doubs - fr-25318","Le Mont-sur-Lausanne - Vaud - ch-5587","fr-25318","ch-5587",2.01433897282836,1.82297677040967,46.423,36.3833333333333,0.945215153984977,1.21531784693978
"Jougne - Doubs - fr-25318","Lonay - Vaud - ch-5638","fr-25318","ch-5638",1.01299002381857,0.91675597155581,45.678,37.9333333333333,0.948313575026207,0.611170647703873
"Jougne - Doubs - fr-25318","Mies - Vaud - ch-5723","fr-25318","ch-5723",1.66230824639056,1.50438896298345,86.339,60.4,0.95072031961473,1.0029259753223
"Jougne - Doubs - fr-25318","Montreux - Vaud - ch-5886","fr-25318","ch-5886",3.92043321065997,3.54799205564727,73.732,57.7833333333333,0.966326325287252,2.36532803709818
"Jougne - Doubs - fr-25318","Morges - Vaud - ch-5642","fr-25318","ch-5642",4.93527583098431,4.4664246270408,48.691,37.5,0.950716678178017,2.9776164180272
"Jougne - Doubs - fr-25318","Nyon - Vaud - ch-5724","fr-25318","ch-5724",20.0317106884436,18.1286981730414,77.145,54.8833333333333,0.95323624396545,12.0857987820276
"Jougne - Doubs - fr-25318","Orbe - Vaud - ch-5757","fr-25318","ch-5757",5.18090561130472,4.68871957823077,18.587,18.0166666666667,0.811542678033492,3.12581305215385
"Jougne - Doubs - fr-25318","Prangins - Vaud - ch-5725","fr-25318","ch-5725",4.45112736033299,4.02827026110135,74.014,53.3,0.959659551311402,2.6855135074009
"Jougne - Doubs - fr-25318","Prilly - Vaud - ch-5589","fr-25318","ch-5589",2.57627392701608,2.33152790394955,48.102,40,0.948644353385475,1.55435193596637
"Jougne - Doubs - fr-25318","Pully - Vaud - ch-5590","fr-25318","ch-5590",1.04551921241673,0.946194887237139,54.769,43.9166666666667,0.953592349977344,0.630796591491426
"Jougne - Doubs - fr-25318","Renens (VD) - Vaud - ch-5591","fr-25318","ch-5591",4.03142225766437,3.64843714318625,44.337,38.55,0.949080380142495,2.43229142879084
"Jougne - Doubs - fr-25318","Rennaz - Vaud - ch-5412","fr-25318","ch-5412",1.8608193705656,1.68404153036186,81.171,58.4333333333333,0.971758927052341,1.12269435357458
"Jougne - Doubs - fr-25318","Rolle - Vaud - ch-5861","fr-25318","ch-5861",3.11872958555995,2.82245027493176,63.168,44.9666666666667,0.955796767063647,1.88163351662117
"Jougne - Doubs - fr-25318","Saint-Prex - Vaud - ch-5646","fr-25318","ch-5646",2.86219599554697,2.59028737597001,53.852,42.9333333333333,0.954680702477643,1.72685825064667
"Jougne - Doubs - fr-25318","Sainte-Croix - Vaud - ch-5568","fr-25318","ch-5568",3.11642352959234,2.82036329428107,20.269,24.2333333333333,0.498135456108099,1.88024219618738
"Jougne - Doubs - fr-25318","Signy-Avenex - Vaud - ch-5728","fr-25318","ch-5728",1.06864499548823,0.967123720916848,76.565,52.8666666666667,0.936726983496491,0.644749147277899
"Jougne - Doubs - fr-25318","Tolochenaz - Vaud - ch-5649","fr-25318","ch-5649",1.72166872724998,1.55811019816123,50.608,38.7833333333333,0.952702018211865,1.03874013210749
"Jougne - Doubs - fr-25318","Vallorbe - Vaud - ch-5764","fr-25318","ch-5764",3.13974234402809,2.84146682134542,7.294,9.3,0.516733810363109,1.89431121423028
"Jougne - Doubs - fr-25318","Vevey - Vaud - ch-5890","fr-25318","ch-5890",2.7429219597732,2.48234437359475,70.213,53.4166666666667,0.964017259146988,1.65489624906316
"Jougne - Doubs - fr-25318","Villeneuve (VD) - Vaud - ch-5414","fr-25318","ch-5414",2.70259775741365,2.44585097045935,81.832,58.8833333333333,0.970201224875871,1.63056731363957
"Jougne - Doubs - fr-25318","Yverdon-les-Bains - Vaud - ch-5938","fr-25318","ch-5938",12.2765464286592,11.1102745179366,29.721,27.35,0.853376176686517,7.4068496786244
"Jougne - Doubs - fr-25318","Le Noirmont - Jura - ch-6754","fr-25318","ch-6754",6.55187560082494,5.92944741874657,102.476,78.4666666666667,0.927429879406345,3.95296494583105
"Jougne - Doubs - fr-25318","Les Breuleux - Jura - ch-6743","fr-25318","ch-6743",4.47846082059566,4.05300704263907,103.644,78.4833333333333,0.930258300092559,2.70200469509272
"Jougne - Doubs - fr-25318","Saignelégier - Jura - ch-6757","fr-25318","ch-6757",2.70669093063442,2.44955529222415,107.931,83.8666666666667,0.934053206101297,1.63303686148276
"Jougne - Doubs - fr-25318","Boudry - Neuchâtel - ch-6404","fr-25318","ch-6404",9.0764420647986,8.21418006864274,58.547,39.65,0.867961124315582,5.47612004576182
"Jougne - Doubs - fr-25318","Cornaux - Neuchâtel - ch-6451","fr-25318","ch-6451",1.24317814121514,1.1250762177997,76.889,50.8833333333333,0.911499515014858,0.750050811866469
"Jougne - Doubs - fr-25318","Cortaillod - Neuchâtel - ch-6408","fr-25318","ch-6408",1.68051997299127,1.5208705755571,56.844,39.5666666666667,0.881398040401398,1.01391371703806
"Jougne - Doubs - fr-25318","Cressier (NE) - Neuchâtel - ch-6452","fr-25318","ch-6452",1.07471007534954,0.972612618191332,79.677,52.75,0.913764539627777,0.648408412127555
"Jougne - Doubs - fr-25318","La Chaux-de-Fonds - Neuchâtel - ch-6421","fr-25318","ch-6421",112.967729182126,102.235794909824,83.181,59.3333333333333,0.906703778145561,68.1571966065495
"Jougne - Doubs - fr-25318","La Côte-aux-Fées - Neuchâtel - ch-6504","fr-25318","ch-6504",1.56841333437627,1.41941406761052,25.205,30.1333333333333,0.63002325287537,0.946276045073682
"Jougne - Doubs - fr-25318","La Grande Béroche - Neuchâtel - ch-6417","fr-25318","ch-6417",3.56640636204009,3.22759775764628,48.564,35.3,0.853223769552,2.15173183843086
"Jougne - Doubs - fr-25318","La Sagne - Neuchâtel - ch-6423","fr-25318","ch-6423",1.40583696343021,1.27228245190434,56.409,59.4666666666667,0.891959401229685,0.848188301269558
"Jougne - Doubs - fr-25318","Laténa - Neuchâtel - ch-6513","fr-25318","ch-6513",8.747862994682,7.91681601018721,77.401,56.75,0.910141440469795,5.27787734012481
"Jougne - Doubs - fr-25318","Le Locle - Neuchâtel - ch-6436","fr-25318","ch-6436",72.691219109189,65.785553293816,59.902,65.0833333333333,0.887101037269362,43.8570355292107
"Jougne - Doubs - fr-25318","Les Ponts-de-Martel - Neuchâtel - ch-6437","fr-25318","ch-6437",1.74858233881195,1.58246701662482,51.093,54.1333333333333,0.867870527139326,1.05497801108321
"Jougne - Doubs - fr-25318","Les Verrières - Neuchâtel - ch-6511","fr-25318","ch-6511",1.56207374512144,1.41367673933491,34.636,37.55,0.153038763845904,0.942451159556605
"Jougne - Doubs - fr-25318","Milvignes - Neuchâtel - ch-6416","fr-25318","ch-6416",2.17752789011895,1.97066274055765,59.563,42.2833333333333,0.880673832428086,1.31377516037177
"Jougne - Doubs - fr-25318","Neuchâtel - Neuchâtel - ch-6458","fr-25318","ch-6458",46.524986845942,42.1051130955775,64.856,43.8,0.896377519953515,28.0700753970517
"Jougne - Doubs - fr-25318","Val-de-Ruz - Neuchâtel - ch-6487","fr-25318","ch-6487",11.8336706751156,10.7094719609797,78.161,58.9166666666667,0.905583068934147,7.13964797398644
"Jougne - Doubs - fr-25318","Val-de-Travers - Neuchâtel - ch-6512","fr-25318","ch-6512",29.8050649441598,26.9735837744646,30.853,34.6833333333333,0.797431884146415,17.9823891829764
"Labergement-Sainte-Marie - Doubs - fr-25320","Genève - Genève - ch-6621","fr-25320","ch-6621",1.00912158645159,0.869862807521272,111.01,89.65,0.801552148213563,0.579908538347515
"Labergement-Sainte-Marie - Doubs - fr-25320","Aigle - Vaud - ch-5401","fr-25320","ch-5401",1.14968425277597,0.991027825892882,102.005,75.1,0.857243627370033,0.660685217261922
"Labergement-Sainte-Marie - Doubs - fr-25320","Aubonne - Vaud - ch-5422","fr-25320","ch-5422",1.78513717504601,1.53878824488966,61.098,61.8333333333333,0.709922649467974,1.02585882992644
"Labergement-Sainte-Marie - Doubs - fr-25320","Ballaigues - Vaud - ch-5744","fr-25320","ch-5744",1.8699526249176,1.61189916267897,19.384,20.9166666666667,0.148245861127598,1.07459944178598
"Labergement-Sainte-Marie - Doubs - fr-25320","Bussigny - Vaud - ch-5624","fr-25320","ch-5624",1.50957631821334,1.3012547862999,54.068,44.8,0.720358282950415,0.8675031908666
"Labergement-Sainte-Marie - Doubs - fr-25320","Chavannes-de-Bogis - Vaud - ch-5707","fr-25320","ch-5707",1.57795052314234,1.3601933509487,94.19,66,0.675057598606064,0.906795567299134
"Labergement-Sainte-Marie - Doubs - fr-25320","Crissier - Vaud - ch-5583","fr-25320","ch-5583",2.84873489567834,2.45560948007473,53.762,44.7,0.732253474384405,1.63707298671649
"Labergement-Sainte-Marie - Doubs - fr-25320","Ecublens (VD) - Vaud - ch-5635","fr-25320","ch-5635",2.75711268573222,2.37663113510118,56.03,47.1,0.740529423878856,1.58442075673412
"Labergement-Sainte-Marie - Doubs - fr-25320","Etoy - Vaud - ch-5636","fr-25320","ch-5636",1.07120221490298,0.923376309246368,61.969,63.3,0.737581021404389,0.615584206164246
"Labergement-Sainte-Marie - Doubs - fr-25320","Eysins - Vaud - ch-5716","fr-25320","ch-5716",1.50650720298807,1.29860920897571,89.287,65.8166666666667,0.726181571922434,0.865739472650475
"Labergement-Sainte-Marie - Doubs - fr-25320","Gland - Vaud - ch-5721","fr-25320","ch-5721",3.39254611216032,2.92437474868219,83.659,63.1166666666667,0.743040049006075,1.94958316578813
"Labergement-Sainte-Marie - Doubs - fr-25320","Lausanne - Vaud - ch-5586","fr-25320","ch-5586",20.7498761276803,17.8863932220604,60.709,53.0166666666667,0.754480192861864,11.9242621480403
"Labergement-Sainte-Marie - Doubs - fr-25320","Le Chenit - Vaud - ch-5872","fr-25320","ch-5872",10.9009298269055,9.39660151079251,37.852,38.4,0.367378335900138,6.26440100719501
"Labergement-Sainte-Marie - Doubs - fr-25320","Montreux - Vaud - ch-5886","fr-25320","ch-5886",1.87754080292831,1.61844017212421,85.668,69.1666666666667,0.852503835358259,1.07896011474947
"Labergement-Sainte-Marie - Doubs - fr-25320","Morges - Vaud - ch-5642","fr-25320","ch-5642",2.36356067007684,2.03738929760624,60.627,48.8666666666667,0.73575753078479,1.35825953173749
"Labergement-Sainte-Marie - Doubs - fr-25320","Nyon - Vaud - ch-5724","fr-25320","ch-5724",9.59341790793488,8.26952623663987,89.08,66.2666666666667,0.732911379418735,5.51301749109325
"Labergement-Sainte-Marie - Doubs - fr-25320","Orbe - Vaud - ch-5757","fr-25320","ch-5757",2.48119561248879,2.13879061796534,30.522,29.3833333333333,0.483905737174945,1.42586041197689
"Labergement-Sainte-Marie - Doubs - fr-25320","Prangins - Vaud - ch-5725","fr-25320","ch-5725",2.131696368486,1.83752226963493,85.949,64.6666666666667,0.747684770861095,1.22501484642329
"Labergement-Sainte-Marie - Doubs - fr-25320","Prilly - Vaud - ch-5589","fr-25320","ch-5589",1.23380737729205,1.06354195922575,60.037,51.3666666666667,0.754961863992051,0.709027972817166
"Labergement-Sainte-Marie - Doubs - fr-25320","Renens (VD) - Vaud - ch-5591","fr-25320","ch-5591",1.93069474108552,1.66425886681572,56.272,49.9166666666667,0.750347788304866,1.10950591121048
"Labergement-Sainte-Marie - Doubs - fr-25320","Rolle - Vaud - ch-5861","fr-25320","ch-5861",1.49359566546545,1.28747946363121,75.103,56.3333333333333,0.733010116518726,0.85831964242081
"Labergement-Sainte-Marie - Doubs - fr-25320","Saint-Prex - Vaud - ch-5646","fr-25320","ch-5646",1.37073876249324,1.18157681326918,64.414,65.7333333333333,0.746012217411292,0.787717875512785
"Labergement-Sainte-Marie - Doubs - fr-25320","Sainte-Croix - Vaud - ch-5568","fr-25320","ch-5568",1.49249126859388,1.28652747352793,24.418,28.3,0.269175083011292,0.857684982351953
"Labergement-Sainte-Marie - Doubs - fr-25320","Vallorbe - Vaud - ch-5764","fr-25320","ch-5764",1.50365891850053,1.29615398774746,19.229,20.6666666666667,0.148513857677236,0.864102658498304
"Labergement-Sainte-Marie - Doubs - fr-25320","Vevey - Vaud - ch-5890","fr-25320","ch-5890",1.31361704740159,1.13233789486017,82.148,64.8,0.83627295020413,0.754891929906779
"Labergement-Sainte-Marie - Doubs - fr-25320","Villeneuve (VD) - Vaud - ch-5414","fr-25320","ch-5414",1.29430532055728,1.11569118632038,93.768,70.25,0.866888773041597,0.743794124213586
"Labergement-Sainte-Marie - Doubs - fr-25320","Yverdon-les-Bains - Vaud - ch-5938","fr-25320","ch-5938",5.87938005835108,5.06802561029863,41.657,38.7333333333333,0.515590169981612,3.37868374019909
"Labergement-Sainte-Marie - Doubs - fr-25320","Boudry - Neuchâtel - ch-6404","fr-25320","ch-6404",4.34681307048858,3.74695286676116,70.483,51.0166666666667,0.684481019685124,2.49796857784077
"Labergement-Sainte-Marie - Doubs - fr-25320","La Chaux-de-Fonds - Neuchâtel - ch-6421","fr-25320","ch-6421",54.1015519348414,46.6355377678333,69.245,79.4333333333333,0.661214439077639,31.0903585118889
"Labergement-Sainte-Marie - Doubs - fr-25320","La Grande Béroche - Neuchâtel - ch-6417","fr-25320","ch-6417",1.70799325093621,1.47229018230701,60.5,46.6666666666667,0.666765228204087,0.981526788204674
"Labergement-Sainte-Marie - Doubs - fr-25320","Laténa - Neuchâtel - ch-6513","fr-25320","ch-6513",4.18945275391574,3.61130827387536,89.337,68.1166666666667,0.756735149404837,2.40753884925024
"Labergement-Sainte-Marie - Doubs - fr-25320","Le Locle - Neuchâtel - ch-6436","fr-25320","ch-6436",34.8126654781422,30.0085176421586,60.707,67.2,0.595613694814893,20.0056784281057
"Labergement-Sainte-Marie - Doubs - fr-25320","Milvignes - Neuchâtel - ch-6416","fr-25320","ch-6416",1.04284328887329,0.898930915008779,71.498,53.65,0.709962403615484,0.599287276672519
"Labergement-Sainte-Marie - Doubs - fr-25320","Neuchâtel - Neuchâtel - ch-6458","fr-25320","ch-6458",22.2813542445872,19.2065273588341,76.791,55.1666666666667,0.727587446502342,12.8043515725561
"Labergement-Sainte-Marie - Doubs - fr-25320","Val-de-Ruz - Neuchâtel - ch-6487","fr-25320","ch-6487",5.66728173828668,4.88519685840312,90.096,70.3,0.709570741758607,3.25679790560208
"Labergement-Sainte-Marie - Doubs - fr-25320","Val-de-Travers - Neuchâtel - ch-6512","fr-25320","ch-6512",14.2739902861827,12.3041796266894,35.002,38.7666666666667,0.427206546834994,8.20278641779296
"Villers-le-Lac - Doubs - fr-25321","Aclens - Vaud - ch-5621","fr-25321","ch-5621",2.5337633935016,2.2170429693139,92.526,76.4,0.929015983549003,1.47802864620927
"Villers-le-Lac - Doubs - fr-25321","Assens - Vaud - ch-5511","fr-25321","ch-5511",1.99334532705546,1.74417716117352,87.812,75.2333333333333,0.9252085750217,1.16278477411568
"Villers-le-Lac - Doubs - fr-25321","Aubonne - Vaud - ch-5422","fr-25321","ch-5422",9.74725468874554,8.52884785265234,116.043,87.45,0.931600517482243,5.6858985684349
"Villers-le-Lac - Doubs - fr-25321","Avenches - Vaud - ch-5451","fr-25321","ch-5451",2.49832614324284,2.18603537533749,64.947,62.9833333333333,0.989785225881776,1.45735691689166
"Villers-le-Lac - Doubs - fr-25321","Ballaigues - Vaud - ch-5744","fr-25321","ch-5744",10.210366321283,8.93407053112264,60.175,63.5333333333333,0.672080151252484,5.95604702074842
"Villers-le-Lac - Doubs - fr-25321","Bussigny - Vaud - ch-5624","fr-25321","ch-5624",8.24262978297171,7.21230106010024,98.842,77.1333333333333,0.933068770407872,4.8082007067335
"Villers-le-Lac - Doubs - fr-25321","Champagne - Vaud - ch-5553","fr-25321","ch-5553",1.01882094493946,0.891468326822024,57.286,53.8666666666667,0.85549747877034,0.594312217881349
"Villers-le-Lac - Doubs - fr-25321","Champvent - Vaud - ch-5905","fr-25321","ch-5905",1.00742754688767,0.881499103526708,66.01,59.8666666666667,0.870942554575356,0.587666069017805
"Villers-le-Lac - Doubs - fr-25321","Chavornay - Vaud - ch-5749","fr-25321","ch-5749",2.84258699825019,2.48726362346892,80.429,64.3833333333333,0.903035751037599,1.65817574897928
"Villers-le-Lac - Doubs - fr-25321","Crissier - Vaud - ch-5583","fr-25321","ch-5583",15.5547399701528,13.6103974738837,98.536,77.0333333333333,0.933304419155183,9.07359831592245
"Villers-le-Lac - Doubs - fr-25321","Daillens - Vaud - ch-5480","fr-25321","ch-5480",1.34218585355067,1.17441262185684,89.514,73.1833333333333,0.920350916734657,0.78294174790456
"Villers-le-Lac - Doubs - fr-25321","Echallens - Vaud - ch-5518","fr-25321","ch-5518",1.38205276009178,1.20929616508031,81.159,73.1333333333333,0.922258962539848,0.806197443386874
"Villers-le-Lac - Doubs - fr-25321","Echandens - Vaud - ch-5633","fr-25321","ch-5633",2.08826367974895,1.82723071978033,100.522,79.45,0.934424824895387,1.21815381318689
"Villers-le-Lac - Doubs - fr-25321","Eclépens - Vaud - ch-5482","fr-25321","ch-5482",3.27351599265329,2.86432649357163,85.431,72.4166666666667,0.914994721702534,1.90955099571442
